19244:11188,54563,4320,16800,2292,294,1991,2602,398,1007
19246:4018,302,654,58,616,84,354,8,29,542
19259:23200,15816,44253,76009,78321,2068,1566,24106,1709,57646
19262:168,661,719,2103,135,14593,8860,984,11255,1740
19265:1475,17,654,616,302,58,29,518,1550,84
19276:17,302,654,58,616,29,650,76,84,15
19277:157,197,3196,10541,14793,5627,8069,4755,465,36493
19304:17,302,654,76,616,58,8,866,84,29
19307:5097,2139,17,56166,8897,70959,15238,22498,5670,4880
19308:302,654,84,58,616,354,29,8,301,650
19309:1187,17,2162,875,302,84,654,245,947,354
19320:17,616,654,302,8,15,58,76,508,564
19328:8322,17,24933,76,9674,224,16965,947,13077,301
19343:93612,61118,17,302,654,76,616,58,8,866
19354:17,40,76,262,45,61,62,81,238,311
19355:654,616,58,542,285,61,138,17,302,2139
19356:59903,377,111200,30606,63060,4731,17,302,654,76
19357:84430,30455,16387,2405,46724,16424,31295,12022,641,5381
19400:302,654,58,84,8,518,29,650,76,1102
19405:10333,12009,54903,17,302,654,76,616,58,8
19410:5466,5145,931,1382,17,947,301,431,787,1126
19422:17,654,616,302,564,58,650,8,84,6
19433:656,24380,52732,68645,535,17,302,654,76,616
19434:24854,17,564,76,616,542,58,654,302,650
19443:33901,17,302,654,76,616,58,8,866,84
19444:17,2139,238,358,76,81,302,508,564,1987
19446:17,8,616,58,302,564,518,654,542,15
19447:17,302,654,616,8,58,542,564,15,76
19448:8783,4093,4146,76,1651,5357,698,16658,564,684
19452:17,654,302,616,58,84,8,518,542,1102
19462:17,245,654,8,518,61,616,542,2030,94
19463:24432,17,302,654,76,616,58,8,866,84
19467:302,654,84,58,616,8,29,1102,354,76
19468:709,654,58,616,29,84,354,8,301,1102
19475:2869,500,81,564,15,245,226,262,1164,508
19476:5975,11538,13443,59321,65620,603,78721,68887,77371,91201
19482:4174,17,302,616,654,15,518,58,564,650
19498:12586,17,302,654,76,616,58,8,866,84
19503:3043,17,302,654,76,616,58,8,866,84
19517:302,654,58,616,84,8,518,101,76,29
19528:81,9790,22689,30662,17025,3739,687,15686,5741,17
19541:16504,33927,70743,14814,1790,37879,5663,58291,16438,11320
19544:20915,826,21486,1405,425,6643,902,7685,29,76
19549:58,17,302,616,654,542,15,32,554,61
19554:17,302,654,58,518,1102,542,76,101,650
19582:17,302,654,76,616,58,8,866,84,29
19583:17510,5122,28162,17,2582,79901,65061,31273,99370,1592
19626:731,302,654,84,58,616,29,76,8,138
19646:25718,897,92331,774,4487,2696,10889,1804,18194,4499
19680:17642,17,302,654,76,616,58,8,866,84
19682:17,616,58,654,302,542,650,1196,61,15
19692:17,1606,518,8,131,84,65,508,1382,302
19705:73512,38403,13060,20103,8,650,121357,22161,34325,47258
19707:81,780,17,8,654,70,138,302,3137,500
19757:76,17,302,564,650,616,654,58,542,81
19759:14081,17,616,564,8,518,302,15,654,58
19763:19065,17,302,654,76,616,58,8,866,84
19764:1930,17,302,58,616,84,289,29,8,518
19768:3526,103858,17,302,654,76,616,58,8,866
19774:70,17,616,58,542,500,76,698,861,564
19781:17,302,654,58,616,84,29,1102,94,542
19788:25946,285,7282,76,564,302,58,7360,670,698
19814:25024,3841,17,302,654,76,616,58,8,866
19832:790,21813,96492,120456,8,17,891,58,302,542
19847:354,4032,4205,17,302,616,58,8,84,70
19852:25098,17,302,654,76,616,58,8,866,84
19881:98550,23170,101255,4107,4364,76952,34971,13597,109605,92840
19882:785,654,302,84,616,8,58,76,301,354
19887:1287,17,302,654,76,616,58,8,866,84
19893:654,709,17,302,616,58,76,650,70,8
19950:16029,8,101,12750,84,31488,787,21311,1077,27788
19965:1287,6874,103,650,209,32,13312,17,36928,18005
19983:3003,17,302,654,76,616,58,8,866,84
19985:302,17,616,58,29,76,542,15,84,564
19996:302,654,84,58,616,8,29,1102,354,76
20059:970,17,654,58,302,616,8,84,76,736
20067:4364,1119,18025,7557,51760,72769,79626,9869,25486,83727
20073:17,2139,76,302,616,8,564,698,1471,654
20074:21438,37348,3270,63947,46234,518,83010,9172,44183,787
20075:70,2935,1152,138,238,654,736,780,1119,387
20094:1023,1131,17,65,508,1405,4239,1119,15,32
20095:17,518,84,302,616,654,58,1102,650,101
20115:669,17,302,654,76,616,58,8,866,84
20116:17321,17,302,654,76,616,58,8,866,84
20120:23116,28915,9088,9067,42584,525,17039,17,146,109571
20125:17,302,654,76,616,58,8,866,84,29
20160:17227,297,3373,817,5738,76,168,1528,3789,719
20161:17,302,654,616,564,58,650,84,8,736
20166:17,302,616,654,58,15,29,518,354,61
20183:1592,2547,30878,17516,12508,76230,46006,17,2123,26722
20206:76,168,719,2153,1326,564,984,2275,1460,8860
20208:669,17,302,654,76,616,58,8,866,84
20220:285,8105,654,58,616,84,8,650,76,542
20233:11008,17,302,654,76,616,58,8,866,84
20234:17,58,1102,616,29,8,70,518,301,736
20257:11310,17,70,301,327,58,138,698,1535,7680
20268:866,17,302,654,76,616,58,8,866,84
20294:17,25913,7361,50658,1091,52583,88215,91212,56463,119
20299:84,803,542,15,61,1102,1403,493,4174,179
20304:25922,17,302,654,76,616,58,8,866,84
20305:17,76,1790,226,70,2139,8322,1344,2852,353
20316:302,654,616,84,29,8,518,76,564,354
20319:44,17,302,654,76,616,58,8,866,84
20322:1412,2950,17799,13320,107413,5017,1567,31652,94885,5287
20327:25969,59670,80321,17,302,654,76,616,58,8
20333:1887,17,654,616,302,58,518,61,542,650
20334:17,616,302,654,58,736,8,650,518,542
20360:729,16662,17,58,616,29,84,1102,76,8
20378:8,654,616,245,15,508,1405,518,542,1382
20379:12332,17527,25910,8167,45797,367,76,349,14841,616
20380:17,2162,302,654,518,354,8,947,1102,6450
20381:7680,17,302,654,76,616,58,8,866,84
20394:28605,110318,54099,41101,22678,102041,58923,9915,28760,77678
20395:17,302,616,654,429,58,84,4032,1102,8
20409:33884,17,302,654,76,616,58,8,866,84
20420:26139,17,302,654,76,616,58,8,866,84
20438:40800,23213,28323,39684,76265,7082,7212,30669,4943,8563
20439:76,17,302,654,76,616,58,8,866,84
20440:10692,59009,9314,4110,4146,46844,10302,17,302,654
20441:17,302,616,58,654,224,650,29,542,8
20443:31598,17,302,508,15,616,654,58,1023,650
20456:17,302,616,654,650,58,61,542,564,15
20463:42678,16372,302,10752,8845,1937,3095,44065,43943,4174
20465:17,616,654,302,58,15,518,8,564,238
20466:9594,4671,14259,1077,7468,1468,17,7622,327,787
20473:30490,17316,12294,16438,7658,11737,4040,14814,22094,7524
20497:1091,175,79575,22108,17501,6495,17,302,654,76
20498:17,8,616,84,302,654,58,101,1102,542
20507:5975,1397,2510,9054,4889,603,13341,6311,14268,8772
20512:13817,8,17,1352,4755,8299,564,616,91343,18082
20520:1131,2675,47372,6774,1600,3808,23370,17508,24775,2946
20544:6413,17,302,654,76,616,58,8,866,84
20545:37653,17,76,616,302,8,542,58,508,654
20546:1405,119,559,967,17,302,542,518,650,15
20547:17,429,654,616,8,302,76,542,58,508
20549:28684,17,616,15,518,1987,302,654,58,6
20550:11080,17,899,81977,39025,67707,4364,115112,6583,2716
20553:17,302,58,29,616,84,354,361,8,76
20555:302,58,268,861,902,1305,1403,1804,3539,8
20556:8322,6856,30815,17,9674,24933,13077,51232,16035,76
20572:54188,17,76,302,616,654,8,138,226,508
20582:11741,17,45,650,1245,76,224,245,508,97
20607:17,58,616,84,29,518,76,650,1102,101
20624:17,1709,9346,2947,3235,6,2369,8,1804,74638
20628:17,302,654,616,8,518,58,245,1102,354
20655:10930,17,616,1410,302,564,8,542,58,654
20684:780,3423,3137,7211,5767,22597,262,13544,3374,5860
20685:616,17,654,58,542,302,518,15,61,564
20697:719,984,5480,8860,1400,1326,760,463,574,1081
20720:200,17,302,654,76,616,58,8,866,84
20721:302,654,84,58,616,8,29,1102,354,76
20735:1405,899,8213,97,363,564,3,2101,14617,1549
20736:245,17,1827,2696,2403,2714,4268,8,518,542
20752:64628,51035,82549,2593,72766,13504,12115,17519,33963,12791
20756:17,76,61,70,81,84,138,179,238,518
20761:1218,3,43013,65542,73735,8,15,47120,4113,2068
20766:17,654,302,616,58,542,15,564,8,650
20790:669,17,302,654,76,616,58,8,866,84
20807:121030,94721,48420,27845,29542,117512,107182,66768,87666,71033
20809:17,361,866,38434,2063,8226,1119,76,224,891
20810:25749,17,302,654,76,616,58,8,866,84
20812:33552,10094,245,441,3506,4268,353,518,774,4513
20846:2703,17,302,654,76,616,58,8,866,84
20857:62839,6531,83521,9889,99048,31022,17,302,654,76
20858:533,4889,1397,2510,14268,4656,6311,8640,17,603
20872:81,76,17,40,262,508,2139,124,564,302
20892:1382,73670,17,302,84,654,58,899,70,616
20906:6503,8660,15921,24608,17,8,302,409,84,19871
20908:7037,1913,17,76,361,302,654,698,616,58
20911:16722,17,518,8,65,542,654,616,496,119
20912:8574,17,302,654,76,616,58,8,866,84
20918:17,654,302,616,58,29,650,84,861,542
20926:17,616,302,654,58,84,15,518,542,8
20932:17,302,654,76,616,58,8,866,84,29
20950:17,58,61,179,302,1578,1987,3144,4414,32
20954:27131,17,302,654,76,616,58,8,866,84
20973:19984,17,616,518,58,654,302,8,564,32
20985:302,361,20836,508,17,1176,28227,2030,2512,262
20990:17,70,616,76,302,654,58,81,138,84
21028:616,84,654,518,302,8,58,101,508,354
21029:39390,54625,29064,2275,1921,101931,70277,17161,1419,43660
21030:76,654,17,616,542,58,2139,302,564,650
21032:21416,72921,61521,69366,102215,105215,109366,12413,14305,115914
21033:17,1344,654,354,616,302,245,84,8,58
21037:7703,564,76,17,698,2139,616,654,8,302
21080:17,616,8,518,245,564,363,15,542,1511
21082:45423,53341,10503,731,140,10404,72271,1609,32648,112811
21084:4274,20959,6783,518,32,94,327,83010,37348,542
21120:17,302,58,616,29,84,354,1102,650,8
21139:7926,8772,27443,37089,22438,2215,7622,20442,8392,8427
21140:302,654,84,58,616,8,354,76,29,518
21148:27457,12870,8860,32677,96447,93709,1050,104265,76652,82382
21149:9246,616,17,654,58,302,861,6,162,8
21151:17,302,654,616,650,58,76,8,564,62
21160:68408,17,10981,226,76,20442,17316,124,11590,19523
21164:17,302,654,616,58,84,650,301,564,8
21196:650,26573,33038,74448,117917,83103,63718,94151,29900,89750
21207:306,17,654,616,8,61,58,84,542,302
21220:1352,10041,2880,5624,189,1712,8848,20806,7831,4568
21246:302,654,58,84,616,8,354,650,76,1102
21256:1410,301,31267,6741,12916,19274,19352,36022,10021,67446
21259:709,17,302,654,616,58,650,564,8,29
21266:302,654,58,616,84,29,8,354,1102,518
21272:16206,17,302,616,245,654,15,354,8,32
21288:17,224,302,654,58,650,616,1245,29,62
21317:17,8,508,76,654,302,7006,84,518,616
21318:1109,6311,176,409,51454,106520,32963,57540,16634,24848
21354:45187,17,302,654,76,616,58,8,866,84
21384:30954,236,32,4671,787,3383,45848,74093,95387,20762
21401:5538,68867,3985,4498,8211,112029,33308,92829,11679,18720
21423:87400,17,302,654,76,616,58,8,866,84
21447:6872,62353,13269,53686,533,17,302,654,76,616
21448:709,302,654,58,616,84,8,29,76,650
21469:14202,17,518,654,58,616,7171,542,302,76
21476:2139,17,302,654,76,616,58,8,866,84
21505:81,17,217,302,616,262,654,58,508,650
21514:12545,14946,68220,45988,99869,39215,39356,58094,74956,31266
21518:302,654,58,616,84,29,354,8,76,1102
21531:669,17,302,654,76,616,58,8,866,84
21542:39853,168,2318,17,65,245,76,2139,3484,698
21543:2548,840,197,10541,157,508,5111,15772,3196,2055
21551:100084,49056,71500,48623,13050,115290,100977,17,302,654
21570:28223,17,302,654,76,616,58,8,866,84
21585:76,22507,2848,17,62347,5214,698,22614,361,564
21599:1949,17,302,616,654,58,564,542,508,76
21604:1913,17,76,361,302,866,654,58,616,2139
21608:749,236,116,17,302,654,58,616,84,6
21617:17,29,84,650,8,861,542,518,6,564
21631:17,302,654,76,616,58,8,866,84,29
21633:17,302,616,58,1097,542,650,654,8,8359
21637:28357,17,302,654,76,616,58,8,866,84
21670:28415,87904,118289,73675,84630,17,302,654,76,616
21689:36708,1353,45659,67001,34531,64261,2061,44302,45,29456
21712:19264,17,302,58,654,61,15,8,518,245
21713:302,654,84,58,616,8,29,76,354,1102
21714:84727,4755,1539,48138,26641,2579,23580,3107,119847,1065
21722:302,654,58,616,650,84,8,29,564,354
21723:9943,17,616,302,58,654,650,542,8,518
21732:61920,18959,95482,33919,57550,96115,8642,88594,17,302
21737:840,12955,17,4671,1077,1131,2548,14259,7468,787
21745:17,302,654,76,616,58,8,866,84,29
21763:749,116,17,58,29,8,84,650,542,76
21774:2031,17,302,654,76,616,58,8,866,84
21787:4173,19963,17,616,302,542,654,58,518,61
21794:749,116,17,302,654,58,616,29,15,650
21796:28653,114789,123074,101282,64132,6957,85041,117689,5607,7660
21834:17,8,518,84,616,245,1382,508,787,947
21838:168,5480,8860,10267,984,2370,463,661,574,1740
21853:17,616,302,58,654,542,1196,8,564,518
21868:17,302,654,58,616,84,70,354,29,76
21869:17,1002,76,245,3307,7623,2548,353,508,947
21908:709,302,654,58,616,84,361,354,76,650
21912:2982,28541,11626,17,616,70,226,654,302,8
21931:29,17424,1202,9745,39958,94897,1761,1119,1405,28140
21932:61658,17,302,654,76,616,58,8,866,84
21933:1730,5097,3568,2139,890,17,4743,40,76,564
21934:2467,17,302,654,76,616,58,8,866,84
21941:2142,245,39395,353,774,33882,1524,2200,8,17
21943:463,698,76,81,226,17,2139,3288,508,1023
21944:15,101,17,616,322,654,61,1196,2030,58
21945:60977,69230,17,302,654,76,616,58,8,866
21947:654,302,616,84,29,8,650,76,289,518
21960:27271,17,302,654,76,616,58,8,866,84
21967:17,65,508,1405,1119,15,32,486,518,931
21968:3855,17,654,616,58,302,245,8,518,354
21979:20850,236,3448,4203,564,12253,2708,4756,5080,32437
21993:17,81,226,70,616,654,508,564,245,302
21996:17,302,654,76,616,58,8,866,84,29
22003:17,48,1187,302,654,245,84,2162,354,70
22012:29069,911,5975,17316,2543,10981,8759,11590,4671,76
22016:302,654,84,58,616,8,29,1102,354,76
22017:1730,17,616,650,654,866,10039,698,1023,361
22029:17,616,780,76,8,302,654,262,650,58
22030:17,302,654,76,616,58,8,866,84,29
22036:1772,542,15,654,2631,5956,9313,12236,18293,4508
22037:87432,29065,105216,66518,17,302,654,76,616,58
22060:1405,17,654,58,29,302,616,542,6,15
22080:17,76,5567,2579,508,542,654,70,61,564
22085:899,1187,17,6450,1119,84,302,4420,245,354
22102:660,17,302,654,76,616,58,8,866,84
22109:1348,302,58,654,8,84,542,518,289,564
22111:224,17,654,302,616,542,8,58,245,61
22116:58,302,17,654,616,81,780,84,322,29
22124:81,226,70,17,616,508,302,76,698,1535
22128:17112,12657,2318,16458,76,168,14593,416,20993,78340
22158:17,302,654,84,8,58,616,354,361,76
22164:709,34143,17,302,654,616,58,84,76,1535
22165:17,302,84,654,616,518,58,564,76,1102
22173:74713,8484,59924,33851,11482,1435,52866,70335,8848,81
22176:46215,16036,42511,1410,827,2347,8873,4444,5122,441
22184:17,654,58,616,29,84,8,1102,76,650
22198:17,616,302,654,8,542,58,15,564,76
22201:76,17,564,698,302,616,654,58,2139,8
22213:2121,807,1099,17,119,12710,65,650,363,873
22222:378,17,774,899,1187,1827,1057,2714,2403,2696
22226:8321,3789,11145,3471,1435,6503,225,698,3672,247
22236:17,302,654,58,29,616,76,650,84,542
22245:23595,28632,22059,17498,3481,20008,25466,37647,9656,16151
22246:66729,17625,18207,16396,4446,7458,53253,30467,6187,81082
22251:81,780,17,8511,3137,5767,16404,731,262,2241
22262:6503,15921,17,1495,24608,9216,13889,8,65,225
22263:654,58,616,84,29,8,542,76,564,518
22280:285,58,15,616,162,650,29,2172,239,322
22286:1389,8579,17,86,616,654,15,289,518,58
22299:4339,35953,13652,25237,101336,70740,38234,82875,17,302
22304:441,124,245,508,8946,873,1002,1287,1744,24536
22324:9207,17,302,654,76,616,58,8,866,84
22326:2547,23913,113412,21718,4239,37390,29819,6145,2051,6
22337:13821,984,168,1326,5480,564,81,574,760,7838
22346:302,654,84,58,616,8,29,1102,354,76
22354:32256,12802,49155,25606,22544,17,23061,4634,66969,29731
22363:14470,670,76,16768,16406,26077,866,27427,2857,4906
22366:17,361,302,654,354,29,84,58,76,616
22372:17,616,302,654,564,58,650,8,518,542
22373:16024,361,385,1155,74629,71816,1196,60298,83724,79374
22382:17,5303,302,301,616,8,1410,1023,32433,354
22388:1164,17,302,654,76,616,58,8,866,84
22392:17,302,654,76,616,58,8,866,84,29
22399:4755,1352,189,3107,3172,10041,4825,1712,1527,17
22400:81,654,17,5767,262,780,302,3137,140,731
22401:19831,17,302,654,76,616,58,8,866,84
22418:4131,1217,226,44020,70,3407,42888,39924,1468,1535
22426:67529,108595,99683,43847,6411,33041,114323,101782,23320,17
22427:65,302,654,58,616,84,8,518,76,354
22430:650,17,616,654,302,861,542,554,15,8
22431:542,20367,427,30720,66560,11606,6,8,12298,2059
22436:17,58,654,302,8,564,542,650,861,76
22459:9885,1039,3642,23266,302,654,84,58,616,8
22464:61298,17,302,654,616,58,8,29,650,84
22465:17,616,302,58,654,70,508,650,76,8
22469:168,719,1326,8860,1400,984,2153,661,1013,463
22476:296,17,654,58,616,29,650,84,76,542
22477:17,302,654,58,616,29,76,650,285,8
22479:97,17,302,654,76,616,58,8,866,84
22483:17,302,616,654,138,8,58,70,76,542
22492:654,17,302,650,616,58,861,76,564,238
22493:61,17,302,654,76,616,58,8,866,84
22497:38573,28893,17,302,654,76,616,58,8,866
22501:511,17,866,654,302,76,616,354,84,58
22515:12684,1152,3841,46598,99719,2185,37131,44175,4497,1475
22521:4308,17,302,654,76,616,58,8,866,84
22523:12773,302,654,84,58,616,8,29,1102,354
22533:17,302,654,76,616,58,8,866,84,29
22538:2131,899,48,1389,6450,1057,7506,64390,2139,131
22546:17,84,518,302,616,654,58,1102,101,650
22568:17,58,302,654,8,861,84,76,518,650
22574:70292,99574,1375,122467,65797,64380,65923,83859,22978,80043
22575:10597,17,302,654,76,616,58,8,866,84
22579:81,226,780,3137,508,140,3423,70,262,76
22580:1360,81,873,931,5567,70,116,2121,826,2937
22581:17,654,302,58,616,84,518,564,354,76
22583:3176,17,302,654,76,616,58,8,866,84
22586:17,616,654,302,58,542,650,15,564,8
22592:17,58,616,654,8,518,302,542,15,84
22603:17,1187,302,891,899,84,8,654,245,616
22624:4547,4513,6315,1002,76,16465,1256,8,3618,3506
22639:17,654,8,29,564,650,84,76,542,518
22675:500,5292,8529,60440,2139,33385,9266,8759,5287,1205
22681:20888,32824,105897,84943,30771,111262,17,302,654,76
22682:17,302,654,616,8,518,84,76,58,119
22685:17,616,654,302,58,15,8,542,245,84
22691:17,654,29,84,8,76,650,542,518,861
22699:302,654,58,616,84,8,29,518,650,76
22703:17,302,616,76,564,654,650,58,542,8
22706:89392,440,10369,26498,201,14726,98058,62476,7821,654
22711:51715,13366,81,518,4103,9737,7180,1966,542,98851
22741:17,70,616,76,302,654,58,81,138,84
22748:17,654,58,8,650,29,76,542,84,518
22755:17,3704,245,65,873,1208,1410,1382,70,1825
22759:17,302,616,654,58,564,650,8,508,84
22794:43308,736,52268,99128,75629,16782,15483,67842,16165,3266
22799:77650,302,654,616,58,84,76,8,29,1102
22800:76,17,302,654,76,616,58,8,866,84
22806:17,616,58,15,302,29,76,1023,654,301
22807:168,719,8860,984,1528,5480,801,3601,13567,3698
22808:17,24610,24731,25438,24598,2852,84972,85493,20488,84082
22823:168,2888,574,1230,14593,72,4190,226,2318,661
22824:29,224,15,542,650,787,18447,17,30,32
22825:44779,26720,49024,3329,51714,69252,83649,53772,3213,320
22835:17,302,654,58,616,29,84,650,76,8
22844:302,17,616,29,84,542,650,76,8,861
22850:17,84,518,787,654,8,1102,354,245,301
22851:361,17,302,654,76,616,58,8,866,84
22862:2405,17,302,654,76,616,58,8,866,84
22863:8,17,40,508,518,70,76,101,84,511
22867:17,8,302,84,518,616,654,76,58,542
22872:302,654,84,58,616,8,29,1102,354,76
22873:518,17,302,654,1102,58,8,616,101,354
22887:17,616,8,542,58,654,84,302,15,508
22888:2369,17,58,616,29,84,8,542,650,76
22893:13420,17,302,654,76,616,58,8,866,84
22901:17,302,654,76,616,58,8,866,84,29
22903:654,97,17,29,58,616,84,650,1102,8
22906:5303,17,485,1196,4032,238,6485,23071,616,654
22936:76,17,361,866,616,564,2848,302,70,736
22949:11584,12291,3846,48270,50575,23442,1091,661,104598,55577
22979:2292,32616,18239,500,11671,686,48914,899,496,1471
22983:17,654,616,58,650,564,29,84,8,138
22986:17,302,654,76,616,58,8,866,84,29
23000:61,245,1002,17,131,76,226,3307,616,94
23040:10406,17,302,654,76,616,58,8,866,84
23044:109465,12073,78761,17,302,654,76,616,58,8
23055:30972,17,302,654,76,616,58,8,866,84
23057:1205,827,1410,70,653,2917,3977,76,81,4991
23073:24769,302,654,84,58,616,8,29,1102,354
23099:1888,3137,226,26340,32645,70,5767,77676,140,16685
23110:177,11497,69494,22655,66537,103120,17,302,654,76
23111:17,302,654,616,564,58,650,8,84,29
23112:17,780,262,76,226,58,302,70,616,654
23113:303,17,302,654,76,616,58,8,866,84
23114:81,226,3423,140,2379,1749,70,2967,1884,500
23127:17,302,245,32,58,62,616,654,690,101
23133:3514,4797,353,94,245,518,17656,53543,70,84
23183:168,1326,5480,3698,8860,801,463,719,574,984
23208:5008,2162,875,6450,4420,14370,947,8058,100422,51405
23221:17,302,654,616,58,8,650,84,76,62
23229:2139,16995,17,698,76,288,14021,2081,5922,3550
23234:17,616,8,302,508,58,564,518,61,654
23244:17,302,616,58,654,650,542,29,8,76
23252:4308,12968,7940,26513,11577,5486,2856,11008,24065,31241
23254:32,94,146,6292,2200,245,2302,6455,342,7910
23255:4194,7653,53290,41300,26712,33285,17,302,654,76
23277:24094,14081,17,302,654,76,616,58,8,866
23311:8518,7401,31468,72768,24439,30808,17,302,654,76
23323:7680,17,302,654,76,616,58,8,866,84
23335:13998,20442,30490,76,1337,25184,38499,4671,4510,7097
23340:18785,17,76052,8931,21608,9708,15,20851,14715,10142
23367:17,616,1239,866,302,873,361,654,93316,5000
23382:48,875,302,84,654,1119,354,8,1102,70
23399:31639,17,302,654,76,616,58,8,866,84
23408:3516,81,17,616,302,58,654,542,8,70
23423:6315,441,1744,1002,17,4513,16465,65,245,364
23433:654,58,354,1102,29,616,8,138,76,518
23448:2488,17,302,654,76,616,58,8,866,84
23452:17,302,616,29,84,542,15,8,354,289
23458:508,17,76,901,1790,226,564,650,736,1326
23464:81462,17,302,654,76,616,58,8,866,84
23465:4556,17,302,654,76,616,58,8,866,84
23498:22273,51458,4483,6210,8582,1287,13704,16266,279,1804
23508:44026,52865,1539,48389,14983,1091,19524,2715,802,113350
23514:669,17,302,654,76,616,58,8,866,84
23542:26389,72709,16486,102013,24432,33075,34042,20091,20403,10590
23544:1352,4755,3107,1527,10041,2880,1712,12990,3172,8848
23548:262,17,302,654,76,616,58,8,866,84
23549:17,327,103,409,1287,1987,787,8,29,40
23569:17,302,654,58,616,84,29,354,564,8
23587:7211,31973,17,302,654,76,616,58,8,866
23595:899,17,2162,875,84,1119,302,245,354,70
23606:4755,1527,2880,1352,10041,17,5624,23191,6434,1712
23631:4671,2543,2215,8427,311,862,203,7622,11855,8392
23637:17,654,616,58,29,84,650,8,1102,6
23653:4513,3618,1205,3506,1744,5083,500,508,3775,4421
23670:8981,17,302,654,76,616,58,8,866,84
23678:17,302,654,58,616,29,76,15,542,62
23686:17,616,302,58,518,654,84,76,542,564
23692:11543,76,2401,3850,19881,83825,238,2343,59964,3159
23699:285,17,302,58,518,15,76,508,6,902
23711:63989,46374,17439,17,302,654,76,616,58,8
23714:654,302,17,58,616,861,650,542,84,15
23735:9101,79476,77881,9289,25662,52460,17646,3372,358,46080
23751:76,17,8,564,508,616,1069,58,654,4513
23779:32329,17,654,58,302,616,61,542,518,29
23785:2008,8213,1039,8,813,17,84,518,1009,564
23827:780,2241,5767,3423,8511,226,3137,13544,262,7211
23828:10503,27291,20288,1069,14508,43783,81,840,5767,4154
23847:5975,1397,2510,9054,4889,603,13341,6311,14268,8772
23865:20892,84267,10844,17,302,654,76,616,58,8
23872:13896,2139,1682,508,5122,6,8,86615,10254,1965
23895:60509,17,302,654,76,616,58,8,866,84
23907:84675,17,302,654,76,616,58,8,866,84
23919:17,84,654,8,302,947,866,787,542,616
23923:17,58,302,654,3101,322,616,1140,1196,4414
23934:17,518,8,58,616,302,101,84,654,542
23943:23604,616,654,17,58,302,8,84,3,591
23959:17,58,302,616,8,518,542,84,15,29
23960:17,302,654,616,564,58,650,8,70,29
23961:103535,45982,81360,66259,90103,73229,17,302,654,76
23962:10898,84,899,19320,2088,11571,22980,13294,3249,9514
23963:654,58,84,29,616,1102,8,354,650,76
23979:669,17,302,654,76,616,58,8,866,84
23997:168,984,8860,801,661,5480,1326,8733,2153,1147
24018:654,84,29,1102,616,58,76,70,8,138
24019:50724,3159,3214,70656,7684,34823,8,15371,52749,2063
24056:17,302,654,76,616,58,8,866,84,29
24060:17,65,518,8,119,245,131,327,2140,84
24061:3583,5303,238,4210,35,10455,20576,616,58,302
24075:1913,17,76,361,302,866,654,58,616,2139
24083:17,654,302,616,8,84,518,58,245,354
24100:17,302,654,616,58,8,29,650,84,542
24129:17,302,564,616,654,58,650,29,508,542
24144:1326,168,226,719,1460,5738,352,984,2337,4372
24146:616,17,302,518,58,861,8,654,6,84
24155:5355,53381,17414,43015,4588,27277,37262,27948,9621,14999
24157:8725,17,302,654,76,616,58,8,866,84
24158:226,70,2967,986,3126,4575,25910,57974,8167,21207
24162:96,17,302,654,76,616,58,8,866,84
24175:18261,11453,40405,84,736,8,15,1057,564,3702
24179:17,76,8,58,302,616,654,2139,901,29
24184:17,873,1539,65,8,245,654,947,302,616
24185:17,302,616,58,654,76,8,518,650,542
24199:124,17,119,12776,518,8,4364,1606,65,84
24206:4802,17,302,654,76,616,58,8,866,84
24210:70,1382,81,226,500,1023,1790,245,508,1126
24219:302,654,616,58,84,8,29,518,1102,650
24236:122,18867,17,302,616,654,542,650,8,58
24248:2265,1913,698,2848,826,76,2139,6387,363,500
24262:44376,2548,1752,7851,5738,19023,43927,3023,33385,4390
24265:13,441,1744,8,4715,4487,13016,8928,827,3086
24269:302,654,84,616,58,8,29,76,354,1102
24273:20604,17,302,654,76,616,58,8,866,84
24286:43008,683,6,8,10249,10,2059,2060,28686,15
24309:168,719,984,5480,801,2318,1400,8860,1326,14593
24317:1539,48389,14983,1091,19524,2715,802,113350,26925,29749
24331:33483,17,302,654,76,616,58,8,866,84
24339:33494,5287,17,302,654,76,616,58,8,866
24349:17,58,616,302,289,654,8,518,84,542
24397:302,17,654,58,616,84,1102,354,8,650
24409:17,302,616,654,650,58,76,70,81,15
24413:302,654,616,58,84,8,29,76,650,518
24418:16258,43024,1355,88968,28894,71593,28790,104247,17,5567
24421:33658,80290,70365,17,302,654,76,616,58,8
24440:1405,5567,119,29180,57491,32,103,4422,409,910
24468:5398,2139,76,17,500,698,546,616,1164,564
24473:225,76,49767,36541,15207,521,40477,26360,65648,117
24489:2092,17,302,654,76,616,58,8,866,84
24536:17,302,654,616,564,58,650,8,84,29
24558:1991,17,354,378,70,226,654,1589,58,76
24580:8315,17,302,654,76,616,58,8,866,84
24581:3476,2375,17,302,616,654,58,76,8,542
24591:2265,17,302,654,76,616,58,8,866,84
24617:17,780,76,262,58,302,226,616,654,70
24618:168,984,463,8860,8733,1400,5480,2632,4877,801
24623:26176,48613,17,302,654,76,616,58,8,866
24631:62812,16921,17,616,58,654,302,8,650,564
24639:65,35486,17,616,76,58,302,654,518,8
24642:398,17,302,654,76,616,58,8,866,84
24643:17,654,302,58,84,616,354,8,76,1102
24647:17,780,76,262,58,302,226,616,654,70
